stat,role_bucket,book,line,player_id,market_logloss,market_brier,market_no_vig_over_prob,actual_outcome,is_push
ra,rotation,hardrockbet_az,3.5,666541,0.6731064296764991,0.2399809864118408,0.5101214574898786,4,False
ra,rotation,hardrockbet,3.5,666541,0.6731064296764991,0.2399809864118408,0.5101214574898786,4,False
pra,rotation,bovada,11.5,666541,0.5079847127643867,0.1586373376445997,0.3982930298719772,9,False
pra,rotation,bovada,10.5,666541,0.6337237600891447,0.2203248646397335,0.4693877551020409,9,False
pra,rotation,bovada,9.5,666541,0.77825071039724,0.2924553405331333,0.5407914020517831,9,False
pra,rotation,bovada,8.5,666541,0.4842676849956726,0.147342168899502,0.6161482461945731,9,False
pra,rotation,bovada,7.5,666541,0.3680850106767633,0.0948280617511932,0.6920583468395461,9,False
pra,rotation,betmgm,9.5,666541,0.7096901550137025,0.258270741964291,0.5082034454470877,9,False
pra,rotation,betonlineag,9.5,666541,0.7180861289071975,0.2624669368341867,0.5123152709359606,9,False
pra,rotation,draftkings,9.5,666541,0.6870577694646135,0.2469553322581998,0.4969460053750305,9,False
pra,rotation,hardrockbet_fl,9.5,666541,0.7346038942382915,0.2707168440310238,0.5203045685279188,9,False
pra,rotation,fliff,9.5,666541,0.7211079955575885,0.2639768395869377,0.5137867647058824,9,False
pra,rotation,hardrockbet_az,9.5,666541,0.7346038942382915,0.2707168440310238,0.5203045685279188,9,False
pra,rotation,hardrockbet,9.5,666541,0.7346038942382915,0.2707168440310238,0.5203045685279188,9,False
pts,rotation,williamhill_us,10.5,666682,0.7071278356772086,0.2569898768629903,0.4930583101943673,13,False
pts,rotation,bovada,10.5,666682,1.0584214080848646,0.4264048801361343,0.3470031545741324,13,False
pts,rotation,bovada,9.5,666682,0.8758617418785103,0.3404688109124173,0.4165029469548134,13,False
pts,rotation,bovada,8.5,666682,0.713597791031236,0.2602239013915979,0.4898785425101215,13,False
pts,rotation,bovada,7.5,666682,0.5739095991925676,0.1906904902652504,0.5633187772925764,13,False
pts,rotation,bovada,6.5,666682,0.4261829806119116,0.1204111892843993,0.6529968454258674,13,False
pts,rotation,fanduel,12.5,666682,1.0394609400259494,0.4177744413961809,0.3536452665941241,13,False
pts,rotation,fanduel,11.5,666682,0.8640166432863144,0.3347018204058442,0.421465800141561,13,False
pts,rotation,fanduel,10.5,666682,0.713597791031236,0.2602239013915979,0.4898785425101215,13,False
pts,rotation,fanduel,8.5,666682,0.441584877801405,0.1274372117853137,0.64301651048639,13,False
pts,rotation,fanduel,9.5,666682,0.571885880527237,0.1896951523024438,0.5644599303135889,13,False
pts,rotation,draftkings,10.5,666682,0.6848707004578386,0.2458618550277361,0.5041554124246831,13,False
pts,rotation,fanduel,6.5,666682,0.273597332570042,0.0572940244454504,0.7606382978723404,13,False
pts,rotation,fanduel,5.5,666682,0.202197413315951,0.0335132927333755,0.816933638443936,13,False
pts,rotation,fanduel,7.5,666682,0.3459319603096626,0.0855207864859859,0.7075606276747504,13,False
pts,rotation,fanduel,10.5,666682,0.7141616548056893,0.2605057145690395,0.4896023956080519,13,False
pts,rotation,fliff,10.5,666682,0.6743672859083488,0.2406111722557893,0.5094786729857821,13,False
pts,rotation,betparx,11.5,666682,0.8654310119203887,0.3353914254455362,0.4208701134930643,13,False
pts,rotation,betparx,9.5,666682,0.546228497539613,0.1771316524316648,0.5791298865069356,13,False
pts,rotation,betparx,10.5,666682,0.6931471805599453,0.25,0.5,13,False
pts,rotation,hardrockbet_az,10.5,666682,0.6931471805599453,0.25,0.5,13,False
pts,rotation,hardrockbet_fl,10.5,666682,0.6931471805599453,0.25,0.5,13,False
pts,rotation,hardrockbet,10.5,666682,0.6931471805599453,0.25,0.5,13,False
reb,rotation,williamhill_us,3.5,666682,0.8150079126058639,0.310654823635108,0.5573641750553295,0,False
reb,rotation,fanduel,6.5,666682,0.1725438412992744,0.0251154683658118,0.1584786053882726,0,False
reb,rotation,fanduel,4.5,666682,0.509685372787259,0.1594528359663118,0.3993154592127781,0,False
reb,rotation,fanduel,5.5,666682,0.3007541540191338,0.0674650025299376,0.2597402597402597,0,False
reb,rotation,fanduel,3.5,666682,0.8532601172016214,0.3294487033395049,0.5739762219286657,0,False
reb,rotation,fanduel,2.5,666682,1.376244025266389,0.5587184981124373,0.7474747474747474,0,False
reb,rotation,bovada,4.5,666682,0.4567272784508314,0.1344299892183232,0.3666469544648137,0,False
reb,rotation,bovada,3.5,666682,0.756326082181477,0.2815493544356518,0.5306122448979592,0,False
reb,rotation,draftkings,3.5,666682,0.8451974417659097,0.3255015666169243,0.5705274459804054,0,False
reb,rotation,hardrockbet_fl,4.5,666682,0.5436154465889815,0.1758584807492195,0.4193548387096774,0,False
reb,rotation,fliff,4.5,666682,0.5531458114396754,0.1805079851260429,0.4248623131392604,0,False
reb,rotation,betparx,4.5,666682,0.5541282439629744,0.180988191586905,0.4254270696452037,0,False
reb,rotation,hardrockbet_az,4.5,666682,0.5436154465889815,0.1758584807492195,0.4193548387096774,0,False
reb,rotation,hardrockbet,4.5,666682,0.5436154465889815,0.1758584807492195,0.4193548387096774,0,False
fg3m,rotation,draftkings,0.5,666682,0.4685084881747853,0.1399245029570711,0.6259351620947631,3,False
fg3m,rotation,hardrockbet_fl,0.5,666682,0.4626235219481131,0.1371742112482853,0.6296296296296295,3,False
fg3m,rotation,fliff,0.5,666682,0.4463893991862295,0.1296471401287364,0.6399345335515548,3,False
fg3m,rotation,hardrockbet_az,0.5,666682,0.4626235219481131,0.1371742112482853,0.6296296296296295,3,False
fg3m,rotation,hardrockbet,0.5,666682,0.4626235219481131,0.1371742112482853,0.6296296296296295,3,False
stl,rotation,betparx,0.5,666682,0.5620992519881655,0.1848903596765979,0.429988790175509,0,False
pa,rotation,fliff,12.5,666682,0.6931471805599453,0.25,0.5,13,False
pr,rotation,bovada,12.5,666682,0.7563260821814768,0.2815493544356517,0.4693877551020409,13,False
pr,rotation,bovada,11.5,666682,0.6147216529526526,0.2108725364295671,0.5407914020517831,13,False
pr,rotation,bovada,10.5,666682,0.507984712764387,0.1586373376445997,0.6017069701280228,13,False
pr,rotation,fanduel,17.5,666682,0.3925617032722565,0.1054140664530274,0.3246753246753247,13,False
pr,rotation,fanduel,16.5,666682,0.4773572427790716,0.144080332002412,0.3795791511693075,13,False
pr,rotation,fanduel,15.5,666682,0.5673505196758413,0.1874666804679212,0.4329742261011864,13,False
pr,rotation,fanduel,14.5,666682,0.6931471805599453,0.25,0.5,13,False
pr,rotation,fanduel,13.5,666682,0.8370770767670075,0.3215182282655485,0.5670257738988136,13,False
pr,rotation,fanduel,12.5,666682,0.4581697295645456,0.1351002629520664,0.6324401233104102,13,False
pr,rotation,fanduel,11.5,666682,0.3767885685819799,0.0985576244966772,0.6860611134365843,13,False
pr,rotation,fanduel,10.5,666682,0.2958153981476647,0.0655745361048793,0.7439247452312516,13,False
pr,rotation,fanduel,9.5,666682,0.2331938871677111,0.0432639999999999,0.792,13,False
pr,rotation,fanduel,8.5,666682,0.1937859866846539,0.0310343901849713,0.8238341968911918,13,False
pr,rotation,fanduel,14.5,666682,0.6931471805599453,0.25,0.5,13,False
pr,rotation,fliff,14.5,666682,0.7319117240101896,0.2693728404342985,0.5190114068441064,13,False
pr,rotation,hardrockbet_az,14.5,666682,0.6931471805599453,0.25,0.5,13,False
pr,rotation,hardrockbet_fl,14.5,666682,0.6931471805599453,0.25,0.5,13,False
pr,rotation,hardrockbet,14.5,666682,0.6931471805599453,0.25,0.5,13,False
pra,rotation,betmgm,16.5,666682,0.6731064296764994,0.2399809864118409,0.4898785425101215,13,False
pra,rotation,fliff,16.5,666682,0.6558294175527503,0.2313500267460857,0.4809885931558936,13,False
pts,starter,williamhill_us,13.5,3547246,0.7703052078091897,0.2885067304460684,0.5371282253299192,13,False
pts,starter,betonlineag,13.5,3547246,0.7308637817801893,0.2688496069288004,0.5185070943861814,13,False
pts,starter,betmgm,13.5,3547246,0.6931471805599453,0.25,0.5,13,False
pts,starter,bovada,16.5,3547246,0.3603389684675671,0.0915426287118851,0.3025601241272304,13,False
pts,starter,bovada,15.5,3547246,0.4375353670664931,0.1255811500731534,0.35437430786268,13,False
pts,starter,bovada,14.5,3547246,0.5250462798663205,0.1668493846713707,0.4084720121028743,13,False
pts,starter,bovada,13.5,3547246,0.6337237600891447,0.2203248646397335,0.4693877551020409,13,False
pts,starter,bovada,12.5,3547246,0.6337237600891445,0.2203248646397334,0.5306122448979592,13,False
pts,starter,bovada,11.5,3547246,0.507984712764387,0.1586373376445997,0.6017069701280228,13,False
pts,starter,bovada,10.5,3547246,0.4155154439616658,0.1155999999999999,0.66,13,False
pts,starter,draftkings,13.5,3547246,0.6644213646222928,0.2356411289232328,0.485428809325562,13,False
pts,starter,fanduel,15.5,3547246,0.5047352206480723,0.1570811211819451,0.3963346076006296,13,False
pts,starter,fanduel,14.5,3547246,0.6155284837693695,0.2112732954147637,0.4596447491430351,13,False
pts,starter,fanduel,13.5,3547246,0.751110423417181,0.2789505381382727,0.5281576830249397,13,False
pts,starter,fanduel,12.5,3547246,0.5215623806503272,0.1651671326118098,0.5935924058142985,13,False
pts,starter,fanduel,11.5,3547246,0.4287692092182162,0.1215845569347097,0.6513102282333052,13,False
pts,starter,fanduel,10.5,3547246,0.3459319603096626,0.0855207864859859,0.7075606276747504,13,False
pts,starter,fanduel,9.5,3547246,0.2746276444335274,0.0576696177606819,0.7598550067965565,13,False
pts,starter,fanduel,8.5,3547246,0.2114585928452399,0.0363272943915501,0.8094027954256671,13,False
pts,starter,fanduel,13.5,3547246,0.752739277762191,0.279762311317533,0.5289256198347108,13,False
pts,starter,fliff,13.5,3547246,0.7319117240101896,0.2693728404342985,0.5190114068441064,13,False
pts,starter,betparx,14.5,3547246,0.620069097672224,0.2135296928097185,0.4620927318295739,13,False
pts,starter,betparx,13.5,3547246,0.7443019030358007,0.2755558868033696,0.5249341737812177,13,False
pts,starter,hardrockbet_fl,13.5,3547246,0.7135977910312362,0.260223901391598,0.5101214574898786,13,False
pts,starter,hardrockbet,13.5,3547246,0.7135977910312362,0.260223901391598,0.5101214574898786,13,False
pts,starter,hardrockbet_az,13.5,3547246,0.7135977910312362,0.260223901391598,0.5101214574898786,13,False
reb,starter,williamhill_us,4.5,3547246,0.8370770767670075,0.3215182282655485,0.4329742261011864,6,False
reb,starter,fanduel,4.5,3547246,0.8664538662576845,0.3358899735410331,0.4204398447606727,6,False
reb,starter,fanduel,2.5,3547246,0.2520700006629039,0.0496441480088717,0.777190332326284,6,False
reb,starter,fanduel,3.5,3547246,0.5029515673350846,0.1562280304332202,0.6047430830039526,6,False
reb,starter,fanduel,4.5,3547246,0.8640166432863144,0.3347018204058442,0.421465800141561,6,False
reb,starter,fanduel,5.5,3547246,1.318853080324358,0.5366414277988101,0.2674418604651162,6,False
reb,starter,fanduel,6.5,3547246,0.1725438412992744,0.0251154683658118,0.1584786053882726,6,False
reb,starter,bovada,4.5,3547246,0.9391845517400076,0.370946163355857,0.3909465020576131,6,False
reb,starter,bovada,3.5,3547246,0.5903376866937243,0.1987910260051117,0.554140127388535,6,False
reb,starter,betmgm,4.5,3547246,0.8560506514967985,0.3308129351958649,0.4248366013071895,6,False
reb,starter,betonlineag,4.5,3547246,0.8771088058474313,0.341074846094201,0.4159838648682717,6,False
reb,starter,draftkings,3.5,3547246,0.5950174240353083,0.2011047517154635,0.5515529555059332,6,False
reb,starter,hardrockbet_fl,3.5,3547246,0.558358189781833,0.1830576325390748,0.5721476510067114,6,False
reb,starter,fliff,3.5,3547246,0.557902854875148,0.1828347225203204,0.572408229124647,6,False
reb,starter,betparx,4.5,3547246,0.8785071877457494,0.3417541585596821,0.4154025670945157,6,False
reb,starter,hardrockbet_az,3.5,3547246,0.558358189781833,0.1830576325390748,0.5721476510067114,6,False
reb,starter,hardrockbet,3.5,3547246,0.558358189781833,0.1830576325390748,0.5721476510067114,6,False
ast,starter,betonlineag,2.5,3547246,0.6931471805599453,0.25,0.5,2,False
ast,starter,betmgm,2.5,3547246,0.7135977910312362,0.260223901391598,0.5101214574898786,2,False
ast,starter,bovada,2.5,3547246,0.7135977910312362,0.260223901391598,0.5101214574898786,2,False
ast,starter,bovada,3.5,3547246,0.3680850106767632,0.0948280617511932,0.3079416531604538,2,False
ast,starter,draftkings,2.5,3547246,0.7116548032159307,0.2592527692923882,0.5091687041564792,2,False
ast,starter,fanduel,3.5,3547246,0.3305914391329588,0.0792430046934859,0.2815013404825737,2,False
ast,starter,fanduel,2.5,3547246,0.6931471805599453,0.25,0.5,2,False
ast,starter,fanduel,1.5,3547246,0.3022155870679488,0.0680277555706386,0.7391786903440621,2,False
ast,starter,fanduel,2.5,3547246,0.6931471805599453,0.25,0.5,2,False
ast,starter,fliff,2.5,3547246,0.6931471805599453,0.25,0.5,2,False
ast,starter,betparx,2.5,3547246,0.6555562066211367,0.2312136202523413,0.4808467741935484,2,False
ast,starter,hardrockbet_fl,2.5,3547246,0.6931471805599453,0.25,0.5,2,False
ast,starter,hardrockbet,2.5,3547246,0.6931471805599453,0.25,0.5,2,False
ast,starter,hardrockbet_az,2.5,3547246,0.6931471805599453,0.25,0.5,2,False
fg3m,starter,williamhill_us,2.5,3547246,0.8232978650249904,0.3147416869070954,0.4389815627743635,3,False
fg3m,starter,fanduel,3.5,3547246,0.2757058814050652,0.0580635796196835,0.2409638554216867,3,False
fg3m,starter,fanduel,2.5,3547246,0.8370770767670075,0.3215182282655485,0.4329742261011864,3,False
fg3m,starter,fanduel,1.5,3547246,0.3842341733700857,0.1017789011455548,0.6809719430119745,3,False
fg3m,starter,fanduel,2.5,3547246,0.8363813486458531,0.3211765872002739,0.4332755632582322,3,False
fg3m,starter,bovada,2.5,3547246,0.9391845517400076,0.370946163355857,0.3909465020576131,3,False
fg3m,starter,bovada,1.5,3547246,0.4375353670664929,0.1255811500731534,0.6456256921373201,3,False
fg3m,starter,betmgm,2.5,3547246,0.9016384550872848,0.3529499870644462,0.4059040590405904,3,False
fg3m,starter,betonlineag,2.5,3547246,0.8504179877234473,0.3280582387553676,0.4272363150867823,3,False
fg3m,starter,draftkings,2.5,3547246,0.9354856075562802,0.3691835089513077,0.3923952691499944,3,False
fg3m,starter,hardrockbet_fl,2.5,3547246,0.8358884824490457,0.320934528697981,0.4334891627709307,3,False
fg3m,starter,fliff,2.5,3547246,0.8495863449290777,0.3276511807696144,0.4275917708753529,3,False
fg3m,starter,betparx,2.5,3547246,0.843996139993622,0.3249127793255798,0.429988790175509,3,False
fg3m,starter,hardrockbet_az,2.5,3547246,0.8358884824490457,0.320934528697981,0.4334891627709307,3,False
fg3m,starter,hardrockbet,2.5,3547246,0.8358884824490457,0.320934528697981,0.4334891627709307,3,False
stl,starter,bovada,0.5,3547246,0.4375353670664929,0.1255811500731534,0.6456256921373201,1,False
stl,starter,draftkings,0.5,3547246,0.4365371936408328,0.1251245872649927,0.6462704602878172,1,False
stl,starter,hardrockbet_fl,0.5,3547246,0.4585749334221128,0.1352886775003303,0.632183908045977,1,False
stl,starter,betparx,0.5,3547246,0.4377505585573419,0.1256796274588121,0.6454867739296428,1,False
stl,starter,hardrockbet_az,0.5,3547246,0.4585749334221128,0.1352886775003303,0.632183908045977,1,False
stl,starter,hardrockbet,0.5,3547246,0.4585749334221128,0.1352886775003303,0.632183908045977,1,False
blk,starter,betmgm,0.5,3547246,0.9782048445204616,0.3893941639474242,0.3759854457246817,2,False
blk,starter,bovada,0.5,3547246,0.9205672886414156,0.3620512779006454,0.3982930298719772,2,False
blk,starter,draftkings,0.5,3547246,0.9168067277576368,0.3602476567129455,0.3997936548877998,2,False
blk,starter,betparx,0.5,3547246,1.025145136786237,0.4112087514327655,0.3587443946188341,2,False
blk,starter,hardrockbet_fl,0.5,3547246,0.8886392005436452,0.3466678312516377,0.4112149532710279,2,False
blk,starter,hardrockbet,0.5,3547246,0.8886392005436452,0.3466678312516377,0.4112149532710279,2,False
blk,starter,hardrockbet_az,0.5,3547246,0.8886392005436452,0.3466678312516377,0.4112149532710279,2,False
stocks,starter,draftkings,1.5,3547246,0.7598385550586177,0.2832986472424558,0.4677419354838709,3,False
stocks,starter,betparx,1.5,3547246,0.8206605008589049,0.3134422733584606,0.4401408450704225,3,False
pa,starter,bovada,13.5,3547246,0.507984712764387,0.1586373376445997,0.6017069701280228,15,False
pa,starter,bovada,14.5,3547246,0.6147216529526526,0.2108725364295671,0.5407914020517831,15,False
pa,starter,bovada,15.5,3547246,0.6533409301595255,0.2301077069751861,0.4796954314720812,15,False
pa,starter,betmgm,16.5,3547246,0.6731064296764994,0.2399809864118409,0.4898785425101215,15,False
pa,starter,fanduel,10.5,3547246,0.1937859866846539,0.0310343901849713,0.8238341968911918,15,False
pa,starter,fanduel,11.5,3547246,0.2331938871677111,0.0432639999999999,0.792,15,False
pa,starter,fanduel,12.5,3547246,0.3007541540191337,0.0674650025299375,0.7402597402597403,15,False
pa,starter,fanduel,13.5,3547246,0.3767885685819799,0.0985576244966772,0.6860611134365843,15,False
pa,starter,fanduel,15.5,3547246,0.8480284904220302,0.3268884391311465,0.571741584224155,15,False
pa,starter,fanduel,16.5,3547246,0.7053593326566319,0.256105775266192,0.5060689431946916,15,False
pa,starter,fanduel,17.5,3547246,0.5890904460516023,0.1981748111680525,0.4451682953311618,15,False
pa,starter,fanduel,18.5,3547246,0.4876246666991892,0.1489316872121781,0.3859166842884331,15,False
pa,starter,fanduel,14.5,3547246,0.4581697295645456,0.1351002629520664,0.6324401233104102,15,False
pa,starter,fanduel,16.5,3547246,0.7053593326566319,0.256105775266192,0.5060689431946916,15,False
pa,starter,draftkings,16.5,3547246,0.6516474496531927,0.2292624245906348,0.4788135593220339,15,False
pa,starter,fliff,16.5,3547246,0.6931471805599453,0.25,0.5,15,False
pa,starter,hardrockbet_az,16.5,3547246,0.6931471805599453,0.25,0.5,15,False
pa,starter,hardrockbet_fl,16.5,3547246,0.6931471805599453,0.25,0.5,15,False
pa,starter,hardrockbet,16.5,3547246,0.6931471805599453,0.25,0.5,15,False
pr,starter,bovada,17.5,3547246,0.7346038942382914,0.2707168440310238,0.4796954314720812,19,False
pr,starter,bovada,16.5,3547246,0.6147216529526526,0.2108725364295671,0.5407914020517831,19,False
pr,starter,bovada,15.5,3547246,0.5250462798663205,0.1668493846713707,0.5915279878971256,19,False
pr,starter,betmgm,17.5,3547246,0.7346038942382914,0.2707168440310238,0.4796954314720812,19,False
pr,starter,fanduel,21.5,3547246,0.3826142518736046,0.1010756964381278,0.3179240419316033,19,False
pr,starter,fanduel,20.5,3547246,0.4581697295645456,0.1351002629520664,0.3675598766895898,19,False
pr,starter,fanduel,19.5,3547246,0.5531011069142289,0.1804861378102438,0.4248366013071895,19,False
pr,starter,fanduel,17.5,3547246,0.6200690976722237,0.2135296928097184,0.5379072681704261,19,False
pr,starter,fanduel,18.5,3547246,0.7313878838346938,0.2691112940161929,0.4812406203101549,19,False
pr,starter,fanduel,18.5,3547246,0.7322066163965316,0.2695200718652445,0.4808467741935484,19,False
pr,starter,fanduel,16.5,3547246,0.5081169713565787,0.1587007328338611,0.6016273944736397,19,False
pr,starter,fanduel,15.5,3547246,0.4167555506238563,0.1161568839794495,0.6591820368885326,19,False
pr,starter,fanduel,14.5,3547246,0.3459319603096626,0.0855207864859859,0.7075606276747504,19,False
pr,starter,fanduel,13.5,3547246,0.2820270149684358,0.060391436565764,0.7542533081285445,19,False
pr,starter,fanduel,12.5,3547246,0.2270340245738516,0.0412521821547913,0.7968936678614098,19,False
pr,starter,fanduel,11.5,3547246,0.1725438412992742,0.0251154683658118,0.8415213946117275,19,False
pr,starter,draftkings,17.5,3547246,0.7219249618929755,0.2643850031535955,0.485816177662506,19,False
pr,starter,fliff,18.5,3547246,0.760286483397574,0.2835216731320628,0.4675324675324674,19,False
pr,starter,hardrockbet_az,18.5,3547246,0.7563260821814768,0.2815493544356517,0.4693877551020409,19,False
pr,starter,hardrockbet_fl,18.5,3547246,0.7563260821814768,0.2815493544356517,0.4693877551020409,19,False
pr,starter,hardrockbet,18.5,3547246,0.7563260821814768,0.2815493544356517,0.4693877551020409,19,False
ra,starter,fanduel,6.5,3547246,0.6214130967613856,0.2141979029694196,0.5371848068943506,8,False
ra,starter,fanduel,4.5,3547246,0.2331938871677111,0.0432639999999999,0.792,8,False
ra,starter,fanduel,5.5,3547246,0.3826142518736046,0.1010756964381279,0.6820759580683966,8,False
ra,starter,fanduel,6.5,3547246,0.6200690976722237,0.2135296928097184,0.5379072681704261,8,False
ra,starter,fanduel,8.5,3547246,0.3266410508084599,0.0776499343625425,0.2786573780873971,8,False
ra,starter,fanduel,9.5,3547246,0.2068928175244599,0.0349290696578376,0.1868932038834951,8,False
ra,starter,fanduel,7.5,3547246,0.9426080401915284,0.3725754764715803,0.3896103896103896,8,False
ra,starter,bovada,7.5,3547246,0.9808292530117262,0.390625,0.375,8,False
ra,starter,bovada,6.5,3547246,0.713597791031236,0.2602239013915979,0.4898785425101215,8,False
ra,starter,bovada,5.5,3547246,0.4842676849956726,0.147342168899502,0.6161482461945731,8,False
ra,starter,betmgm,6.5,3547246,0.6011536141360925,0.2041423206118487,0.5481788842784694,8,False
ra,starter,draftkings,6.5,3547246,0.6911134194359224,0.2489831208421309,0.5010179153094463,8,False
ra,starter,hardrockbet_fl,6.5,3547246,0.6337237600891445,0.2203248646397334,0.5306122448979592,8,False
ra,starter,fliff,6.5,3547246,0.6374224587218452,0.2221677161928062,0.5286532951289399,8,False
ra,starter,hardrockbet_az,6.5,3547246,0.6337237600891445,0.2203248646397334,0.5306122448979592,8,False
ra,starter,hardrockbet,6.5,3547246,0.6533409301595255,0.2301077069751861,0.5203045685279188,8,False
pra,starter,fanduel,15.5,3547246,0.2520700006629039,0.0496441480088717,0.777190332326284,21,False
pra,starter,fanduel,14.5,3547246,0.2068928175244599,0.0349290696578376,0.8131067961165048,21,False
pra,starter,fanduel,16.5,3547246,0.3112125698619751,0.0715251487290427,0.7325581395348837,21,False
pra,starter,fanduel,17.5,3547246,0.3767885685819799,0.0985576244966772,0.6860611134365843,21,False
pra,starter,fanduel,18.5,3547246,0.4497208975345306,0.1311843921867171,0.6378061400482925,21,False
pra,starter,fanduel,19.5,3547246,0.5396238139707483,0.1739160932413797,0.5829675153643546,21,False
pra,starter,fanduel,20.5,3547246,0.6383603977678601,0.2226351720883932,0.5281576830249397,21,False
pra,starter,fanduel,21.5,3547246,0.620069097672224,0.2135296928097185,0.4620927318295739,21,False
pra,starter,fanduel,22.5,3547246,0.526853164524926,0.167722905046608,0.4095398699108648,21,False
pra,starter,fanduel,23.5,3547246,0.441584877801405,0.1274372117853137,0.35698348951361,21,False
pra,starter,fanduel,24.5,3547246,0.3767885685819798,0.0985576244966771,0.3139388865634157,21,False
pra,starter,fanduel,20.5,3547246,0.6465328653351857,0.2267103269571804,0.5238589211618258,21,False
pra,starter,bovada,17.5,3547246,0.4842676849956726,0.147342168899502,0.6161482461945731,21,False
pra,starter,bovada,18.5,3547246,0.5739095991925676,0.1906904902652504,0.5633187772925764,21,False
pra,starter,bovada,19.5,3547246,0.6731064296764991,0.2399809864118408,0.5101214574898786,21,False
pra,starter,bovada,20.5,3547246,0.77825071039724,0.2924553405331333,0.4592085979482169,21,False
pra,starter,bovada,21.5,3547246,0.5250462798663205,0.1668493846713707,0.4084720121028743,21,False
pra,starter,betonlineag,20.5,3547246,0.6828805715542617,0.2448668772482443,0.5051597457277305,21,False
pra,starter,betmgm,20.5,3547246,0.713597791031236,0.2602239013915979,0.4898785425101215,21,False
pra,starter,draftkings,20.5,3547246,0.7475402408686204,0.2771707758160895,0.4735298908617039,21,False
pra,starter,hardrockbet_fl,20.5,3547246,0.6731064296764991,0.2399809864118408,0.5101214574898786,21,False
pra,starter,fliff,20.5,3547246,0.6840146969966726,0.2454338860365288,0.5045871559633028,21,False
pra,starter,betparx,21.5,3547246,0.6063716581906216,0.2067285257077826,0.4546740873502499,21,False
pra,starter,betparx,20.5,3547246,0.6712644693104377,0.2390604197666223,0.5110619469026548,21,False
pra,starter,betparx,19.5,3547246,0.5619756514273427,0.184829772289456,0.5700816678839387,21,False
pra,starter,hardrockbet_az,20.5,3547246,0.6731064296764991,0.2399809864118408,0.5101214574898786,21,False
pra,starter,hardrockbet,20.5,3547246,0.6731064296764991,0.2399809864118408,0.5101214574898786,21,False
pts,core,williamhill_us,9.5,38017649,0.6527119620776048,0.2297937499558686,0.5206319264324452,11,False
pts,core,betmgm,9.5,38017649,0.6533409301595255,0.2301077069751861,0.5203045685279188,11,False
pts,core,bovada,11.5,38017649,0.3903200524792733,0.1044322463569584,0.3231597845601436,11,False
pts,core,bovada,10.5,38017649,0.9574988587322744,0.3796386612886482,0.3838517538054269,11,False
pts,core,bovada,9.5,38017649,0.77825071039724,0.2924553405331333,0.4592085979482169,11,False
pts,core,bovada,8.5,38017649,0.6337237600891445,0.2203248646397334,0.5306122448979592,11,False
pts,core,bovada,6.5,38017649,0.3680850106767633,0.0948280617511932,0.6920583468395461,11,False
pts,core,bovada,7.5,38017649,0.4958491695764334,0.1528391674710833,0.6090534979423868,11,False
pts,core,draftkings,9.5,38017649,0.6684880590662733,0.2376729850967464,0.512482836100362,11,False
pts,core,fanduel,12.5,38017649,0.3826142518736046,0.1010756964381278,0.3179240419316033,11,False
pts,core,fanduel,11.5,38017649,0.4773572427790716,0.144080332002412,0.3795791511693075,11,False
pts,core,fanduel,10.5,38017649,0.7806346346830612,0.2936391546284367,0.4581151832460733,11,False
pts,core,fanduel,9.5,38017649,0.6465328653351857,0.2267103269571804,0.5238589211618258,11,False
pts,core,fanduel,8.5,38017649,0.5147311990017263,0.1618764898987796,0.5976612249623713,11,False
pts,core,fanduel,7.5,38017649,0.3826142518736046,0.1010756964381279,0.6820759580683966,11,False
pts,core,fanduel,6.5,38017649,0.3207429347126689,0.0752900059488399,0.7256097560975611,11,False
pts,core,fanduel,5.5,38017649,0.2331938871677111,0.0432639999999999,0.792,11,False
pts,core,fanduel,9.5,38017649,0.6465328653351857,0.2267103269571804,0.5238589211618258,11,False
pts,core,fliff,9.5,38017649,0.6558294175527503,0.2313500267460857,0.5190114068441064,11,False
pts,core,betparx,10.5,38017649,0.7940161427954131,0.3002757841368928,0.4520257450053946,11,False
pts,core,betparx,9.5,38017649,0.649977832943169,0.2284291775419782,0.5220573491076799,11,False
pts,core,hardrockbet_fl,9.5,38017649,0.6731064296764991,0.2399809864118408,0.5101214574898786,11,False
pts,core,hardrockbet_az,9.5,38017649,0.6731064296764991,0.2399809864118408,0.5101214574898786,11,False
pts,core,hardrockbet,9.5,38017649,0.6731064296764991,0.2399809864118408,0.5101214574898786,11,False
reb,core,williamhill_us,5.5,38017649,0.8288983299227807,0.3174985158627538,0.436529933481153,9,False
reb,core,fanduel,5.5,38017649,0.8664538662576845,0.3358899735410331,0.4204398447606727,9,False
reb,core,fanduel,7.5,38017649,1.7294407048287967,0.6766977546816387,0.1773835920177383,9,False
reb,core,fanduel,6.5,38017649,1.262022293908165,0.5139728893744845,0.2830809743252139,9,False
reb,core,fanduel,5.5,38017649,0.8640166432863144,0.3347018204058442,0.421465800141561,9,False
reb,core,fanduel,4.5,38017649,0.534067954531538,0.1712176827672671,0.5862154150197628,9,False
reb,core,fanduel,3.5,38017649,0.3074386708878571,0.0700512870765306,0.7353279631760645,9,False
reb,core,betmgm,5.5,38017649,0.8560506514967985,0.3308129351958649,0.4248366013071895,9,False
reb,core,draftkings,5.5,38017649,0.8259282917937637,0.3160369401394303,0.4378283712784588,9,False
reb,core,hardrockbet_fl,4.5,38017649,0.5639354490799391,0.1857907253269916,0.5689655172413793,9,False
reb,core,fliff,4.5,38017649,0.5680321364972691,0.1878013998525134,0.5666394112837285,9,False
