player_name,projected_minutes,stat,market_line,model_projected_mean,model_probability_over_market_line
Jalen Duren,26.90840802967333,pra,28.5,23.9256644882146,0.18424245097325875
Jalen Duren,26.90840802967333,pra,29.5,23.9256644882146,0.1496937836098038
Jalen Duren,26.90840802967333,pra,30.5,23.9256644882146,0.12206691723586183
Jalen Duren,26.90840802967333,pra,31.5,23.9256644882146,0.09939039471017919
Jalen Duren,26.90840802967333,pts,6.5,13.477163560018742,0.8859385923276044
Jalen Duren,26.90840802967333,pts,7.5,13.477163560018742,0.8467875168412845
Jalen Duren,26.90840802967333,pts,8.5,13.477163560018742,0.8008621914585313
Jalen Duren,26.90840802967333,pts,9.5,13.477163560018742,0.7395427133871992
Jalen Duren,26.90840802967333,pts,10.5,13.477163560018742,0.6786372561123594
Jalen Duren,26.90840802967333,pts,11.5,13.477163560018742,0.6106318447592513
Jalen Duren,26.90840802967333,pts,12.5,13.477163560018742,0.5457506276488572
Jalen Duren,26.90840802967333,pts,13.5,13.477163560018742,0.47602120647599894
Jalen Duren,26.90840802967333,pts,14.5,13.477163560018742,0.4110975671576219
Jalen Duren,26.90840802967333,pts,15.5,13.477163560018742,0.3537341879996143
Jalen Duren,26.90840802967333,ra,7.5,10.128565805147415,0.7165101763444834
Jalen Duren,26.90840802967333,ra,8.5,10.128565805147415,0.6129516447496426
Jalen Duren,26.90840802967333,ra,9.5,10.128565805147415,0.48400634101428464
Jalen Duren,26.90840802967333,ra,10.5,10.128565805147415,0.3776590445805347
Jalen Duren,26.90840802967333,ra,11.5,10.128565805147415,0.28661191820008824
Jalen Duren,26.90840802967333,ra,12.5,10.128565805147415,0.2145176149234609
Jalen Duren,26.90840802967333,ra,13.5,10.128565805147415,0.15395673157779277
Jalen Duren,26.90840802967333,ra,14.5,10.128565805147415,0.1051504869973573
Jalen Duren,26.90840802967333,reb,5.5,8.359926344732767,0.8886532145484841
Jalen Duren,26.90840802967333,reb,6.5,8.359926344732767,0.7834826579164211
Jalen Duren,26.90840802967333,reb,7.5,8.359926344732767,0.6419282528377305
Jalen Duren,26.90840802967333,reb,8.5,8.359926344732767,0.4674051530477879
Jalen Duren,26.90840802967333,reb,9.5,8.359926344732767,0.3031007277220366
Jalen Duren,26.90840802967333,reb,10.5,8.359926344732767,0.19031660609417736
Jalen Duren,26.90840802967333,reb,11.5,8.359926344732767,0.0987985561156447
Jalen Duren,26.90840802967333,reb,12.5,8.359926344732767,0.04624773681210705
Jalen Duren,26.90840802967333,stl,0.5,1.0859440444882886,0.659852259862742
Jalen Duren,26.90840802967333,stocks,1.5,2.359161760436798,0.5610665095145196
Jalen Duren,26.90840802967333,tov,,1.3027792887683805,
James Harden,34.03449816695083,ast,4.5,5.462612893486026,0.695935028809655
James Harden,34.03449816695083,ast,5.5,5.462612893486026,0.4975911242309157
James Harden,34.03449816695083,ast,6.5,5.462612893486026,0.26703426620227716
James Harden,34.03449816695083,ast,7.5,5.462612893486026,0.11860863059968513
James Harden,34.03449816695083,ast,8.5,5.462612893486026,0.03573254963464823
James Harden,34.03449816695083,ast,9.5,5.462612893486026,0.00856958998963552
James Harden,34.03449816695083,blk,0.5,0.6670276355815948,0.27041234884258
James Harden,34.03449816695083,fg3m,1.5,1.8118148130412892,0.509764359774773
James Harden,34.03449816695083,fg3m,2.5,1.8118148130412892,0.2721171160834915
James Harden,34.03449816695083,fg3m,3.5,1.8118148130412892,0.14533264183195055
James Harden,34.03449816695083,pa,17.5,27.15349920439244,0.8856683226215631
James Harden,34.03449816695083,pa,18.5,27.15349920439244,0.8553007650597071
James Harden,34.03449816695083,pa,19.5,27.15349920439244,0.8214842911196729
James Harden,34.03449816695083,pa,20.5,27.15349920439244,0.7751992693626116
James Harden,34.03449816695083,pa,21.5,27.15349920439244,0.7377358135108392
James Harden,34.03449816695083,pa,22.5,27.15349920439244,0.6928721670861591
James Harden,34.03449816695083,pa,23.5,27.15349920439244,0.6475429542967783
James Harden,34.03449816695083,pa,24.5,27.15349920439244,0.5866447490803771
James Harden,34.03449816695083,pa,25.5,27.15349920439244,0.536248725664582
James Harden,34.03449816695083,pa,26.5,27.15349920439244,0.47909673099524575
James Harden,34.03449816695083,pa,27.5,27.15349920439244,0.431137852237778
James Harden,34.03449816695083,pa,28.5,27.15349920439244,0.3767987510508207
James Harden,34.03449816695083,pa,29.5,27.15349920439244,0.3263311956597633
James Harden,34.03449816695083,pa,30.5,27.15349920439244,0.28671153153714934
James Harden,34.03449816695083,pa,31.5,27.15349920439244,0.24735994397029304
