player_id,player_name,game_id,game,team_id,stat,side,line,bet_vendor,model_prob,market_prob,edge_publish_status,calibration_support_status,contextual_feature_set_id,lineup_confirmed,snapshot_type,source_row_id,row_id,k,p_k
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,19,0.04423096167317122
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,20,0.05223656559591714
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,21,0.04753327329130391
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,22,0.04673271289902931
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,23,0.04393075152606825
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,24,0.050635444811367954
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,25,0.046232362653857696
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,26,0.03642549784849394
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,27,0.0383268287801461
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,28,0.035825077554287994
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,29,0.03682577804463124
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,30,0.02691884319023316
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,31,0.02691884319023316
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,32,0.021815270689482635
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,33,0.017812468728109675
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,34,0.016311417992594814
322,Donovan Mitchell,21682000,Toronto Raptors @ Cleveland Cavaliers,6,pts,UNDER,25.5,betparx,0.676,0.5052,WATCHLIST_NOT_CONFIRMED_LINEUP,CALIBRATION_SUPPORTED,phase13s_direct_lineup_injury_pmf_driver_v1,0,current_live,4,4,35,0.013709596717702392
