player_id,player_name,team,opponent,game_id,is_home,stat,line,market_line,book,market_over_odds,market_under_odds,market_no_vig_over_prob,pmf_mean,p_over,role_bucket,injury_freshness_status,lineup_freshness_status,market_coverage_status
38017649,Julian Champagnie,SAS,OKC,21713533,True,stl,0.5000,0.5000,betparx,-215.0000,160.0000,0.6396,0.7502,0.4850,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,blk,0.5000,0.5000,betmgm,180.0000,-250.0000,0.3333,0.5622,0.3804,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,stocks,1.5000,1.5000,betparx,125.0000,-167.0000,0.4154,1.3102,0.3734,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,pa,11.5000,11.5000,betmgm,-125.0000,-105.0000,0.5203,14.4111,0.6368,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,pr,15.5000,15.5000,bovada,-130.0000,100.0000,0.5306,18.5543,0.6415,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,ra,7.5000,7.5000,betmgm,110.0000,-145.0000,0.4459,7.8740,0.5425,core,fallback_used,projected,full
38017649,Julian Champagnie,SAS,OKC,21713533,True,pra,17.5000,17.5000,bovada,-115.0000,-115.0000,0.5000,20.4197,0.6318,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,pts,13.5000,13.5000,betparx,-122.0000,-109.0000,0.5131,15.5839,0.6213,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,reb,7.5000,7.5000,betmgm,-140.0000,105.0000,0.5446,9.1377,0.7485,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,ast,1.5000,1.5000,betmgm,120.0000,-160.0000,0.4248,1.7446,0.5641,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,fg3m,0.5000,0.5000,betmgm,-210.0000,155.0000,0.6334,1.0056,0.6286,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,tov,,,,,,,1.2477,,core,fallback_used,projected,no_market_line
38017685,Chet Holmgren,OKC,SAS,21713533,False,stl,0.5000,0.5000,betparx,-190.0000,140.0000,0.6113,0.5024,0.3701,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,blk,1.5000,1.5000,betmgm,100.0000,-140.0000,0.4615,0.8597,0.1461,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,stocks,2.5000,2.5000,betparx,105.0000,-139.0000,0.4562,1.3622,0.1508,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,pa,14.5000,14.5000,bovada,-125.0000,-105.0000,0.5203,17.3284,0.6609,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,pr,21.5000,21.5000,betmgm,-118.0000,-115.0000,0.5030,24.7216,0.6726,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,ra,9.5000,9.5000,bovada,110.0000,-145.0000,0.4459,10.8823,0.6875,core,fallback_used,projected,full
38017685,Chet Holmgren,OKC,SAS,21713533,False,pra,22.5000,22.5000,betmgm,-125.0000,-105.0000,0.5203,26.4662,0.7079,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,pts,12.5000,12.5000,betparx,-148.0000,108.0000,0.5538,17.6737,0.7378,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,reb,3.5000,3.5000,betmgm,-130.0000,-105.0000,0.5246,5.1113,0.8015,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,ast,3.5000,3.5000,betmgm,-105.0000,-125.0000,0.4797,4.5162,0.7296,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,fg3m,0.5000,0.5000,betmgm,-135.0000,100.0000,0.5347,0.7285,0.5627,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,tov,,,,,,,1.3110,,core,fallback_used,projected,no_market_line
38017703,Jalen Williams,OKC,SAS,21713533,False,stl,0.5000,0.5000,betparx,-186.0000,138.0000,0.6075,0.6978,0.4515,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,blk,0.5000,0.5000,betmgm,230.0000,-350.0000,0.2804,0.2071,0.1779,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,stocks,1.5000,1.5000,draftkings,127.0000,-169.0000,0.4122,0.9050,0.2356,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,pa,16.5000,16.5000,betmgm,-125.0000,-105.0000,0.5203,22.1899,0.7577,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,pr,16.5000,16.5000,betmgm,-120.0000,-110.0000,0.5101,22.7850,0.7816,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,ra,6.5000,6.5000,betmgm,-130.0000,100.0000,0.5306,9.6275,0.8725,core,fallback_used,projected,full
38017703,Jalen Williams,OKC,SAS,21713533,False,pra,20.5000,20.5000,betmgm,-105.0000,-125.0000,0.4797,27.3012,0.7940,core,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,pts,28.5000,28.5000,betparx,108.0000,-148.0000,0.4462,25.0929,0.3063,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,reb,12.5000,12.5000,betmgm,-120.0000,-110.0000,0.5101,12.3587,0.4521,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,ast,3.5000,3.5000,betmgm,105.0000,-145.0000,0.4518,3.0795,0.3656,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,fg3m,1.5000,1.5000,betmgm,-200.0000,145.0000,0.6203,1.7548,0.4910,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,tov,,,,,,,2.8807,,starter,fallback_used,projected,no_market_line
56677822,Victor Wembanyama,SAS,OKC,21713533,True,stl,1.5000,1.5000,betparx,128.0000,-167.0000,0.4122,0.6497,0.1433,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,blk,3.5000,3.5000,betmgm,-110.0000,-130.0000,0.4810,2.4956,0.1668,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,stocks,4.5000,4.5000,betparx,-162.0000,120.0000,0.5763,3.1453,0.1393,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,pa,31.5000,31.5000,bovada,-110.0000,-120.0000,0.4899,28.1725,0.3126,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,pr,40.5000,40.5000,betmgm,-105.0000,-125.0000,0.4797,37.4516,0.3398,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,ra,16.5000,16.5000,bovada,100.0000,-130.0000,0.4694,15.4382,0.3615,starter,fallback_used,projected,full
56677822,Victor Wembanyama,SAS,OKC,21713533,True,pra,44.5000,44.5000,betparx,-105.0000,-127.0000,0.4779,40.5311,0.3006,starter,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,pts,8.5000,8.5000,betparx,-106.0000,-125.0000,0.4808,8.7942,0.4789,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,reb,3.5000,3.5000,betmgm,105.0000,-140.0000,0.4554,4.0556,0.6257,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,ast,2.5000,2.5000,betmgm,105.0000,-140.0000,0.4554,2.3290,0.4171,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,fg3m,1.5000,1.5000,betmgm,125.0000,-165.0000,0.4165,1.0363,0.2718,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,tov,,,,,,,1.0181,,core,fallback_used,projected,no_market_line
56677833,Cason Wallace,OKC,SAS,21713533,False,stl,1.5000,1.5000,betparx,-167.0000,128.0000,0.5878,1.5828,0.4347,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,blk,0.5000,0.5000,betparx,185.0000,-250.0000,0.3294,0.2630,0.2046,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,stocks,2.5000,2.5000,betparx,120.0000,-159.0000,0.4254,1.8457,0.2699,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,pa,11.5000,11.5000,bovada,-105.0000,-125.0000,0.4797,11.1232,0.4331,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,pr,11.5000,11.5000,bovada,-135.0000,105.0000,0.5408,12.8498,0.5639,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,ra,6.5000,6.5000,bovada,120.0000,-160.0000,0.4248,6.3846,0.4598,core,fallback_used,projected,full
56677833,Cason Wallace,OKC,SAS,21713533,False,pra,14.5000,14.5000,betmgm,-130.0000,-105.0000,0.5246,15.1788,0.5146,core,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,pts,17.5000,17.5000,betparx,-110.0000,-121.0000,0.4889,18.5192,0.5710,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,reb,5.5000,5.5000,betmgm,105.0000,-140.0000,0.4554,5.2159,0.3947,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,ast,6.5000,6.5000,betmgm,-140.0000,105.0000,0.5446,6.7911,0.5658,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,fg3m,1.5000,1.5000,betmgm,110.0000,-150.0000,0.4425,1.7627,0.4964,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,tov,,,,,,,3.1110,,starter,fallback_used,projected,no_market_line
1028025261,Stephon Castle,SAS,OKC,21713533,True,stl,1.5000,1.5000,betparx,163.0000,-225.0000,0.3545,0.6261,0.1386,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,blk,0.5000,0.5000,betmgm,210.0000,-300.0000,0.3008,0.2737,0.2155,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,stocks,1.5000,1.5000,draftkings,102.0000,-135.0000,0.4629,0.8998,0.2335,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,pa,24.5000,24.5000,betmgm,-110.0000,-118.0000,0.4918,25.3103,0.5437,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,pr,22.5000,22.5000,betmgm,-115.0000,-115.0000,0.5000,23.7351,0.5733,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,ra,12.5000,12.5000,betmgm,-105.0000,-125.0000,0.4797,12.0069,0.4273,starter,fallback_used,projected,full
1028025261,Stephon Castle,SAS,OKC,21713533,True,pra,29.5000,29.5000,betmgm,-120.0000,-110.0000,0.5101,30.5261,0.5545,starter,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,pts,13.5000,13.5000,betparx,-104.0000,-129.0000,0.4751,13.1580,0.4485,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,reb,2.5000,2.5000,betmgm,-135.0000,100.0000,0.5347,3.2540,0.6368,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,ast,1.5000,1.5000,betmgm,-110.0000,-120.0000,0.4899,1.6374,0.5133,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,fg3m,2.5000,2.5000,betmgm,120.0000,-160.0000,0.4248,1.2973,0.1493,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,tov,,,,,,,0.9058,,rotation,fallback_used,projected,no_market_line
1028027372,Jared McCain,OKC,SAS,21713533,False,stl,0.5000,0.5000,betparx,128.0000,-175.0000,0.4080,0.3615,0.2810,rotation,fallback_used,projected,full
1028027372,Jared McCain,OKC,SAS,21713533,False,blk,,,,,,,0.1829,,rotation,fallback_used,projected,no_market_line
1028027372,Jared McCain,OKC,SAS,21713533,False,stocks,,,,,,,0.5283,,rotation,fallback_used,projected,no_market_line
