game_date,player_name,team,opponent,stat,line,outcome_k,probability,cdf,survival_prob_ge_k,p_over_line_model,market_fair_over_prob,model_edge_vs_market,pmf_source
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,21,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,22,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,23,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,24,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,25,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,26,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,27,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,28,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,29,0.0,0.9996,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,reb,3.5,30,0.0004,1.0,0.0004,0.2334,0.4017,-0.1683,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,0,0.0666,0.0666,1.0,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,1,0.1161,0.1826,0.9334,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,2,0.1527,0.3353,0.8174,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,3,0.1566,0.4919,0.6647,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,4,0.1365,0.6284,0.5081,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,5,0.1117,0.7401,0.3716,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,6,0.0851,0.8252,0.2599,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,7,0.0584,0.8836,0.1748,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,8,0.0421,0.9257,0.1164,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,9,0.0256,0.9513,0.0743,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,10,0.0175,0.9688,0.0487,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,11,0.0116,0.9805,0.0312,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,12,0.0095,0.9899,0.0195,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,13,0.0029,0.9928,0.0101,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,14,0.0035,0.9963,0.0072,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,15,0.0007,0.997,0.0037,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,16,0.002,0.999,0.003,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,17,0.0003,0.9994,0.001,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,18,0.0005,0.9998,0.0006,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,19,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,20,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,21,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,22,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,23,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,24,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,25,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,26,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,27,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,28,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,29,0.0,0.9998,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Jaylin Williams,Oklahoma City Thunder,Phoenix Suns,reb,3.5,30,0.0002,1.0,0.0002,0.5081,0.4721,0.036,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,0,0.0002,0.0002,1.0,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,1,0.0056,0.0057,0.9998,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,2,0.0065,0.0122,0.9943,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,3,0.005,0.0172,0.9878,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,4,0.0057,0.0229,0.9828,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,5,0.005,0.0278,0.9771,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,6,0.005,0.0329,0.9722,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,7,0.0069,0.0398,0.9671,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,8,0.0074,0.0472,0.9602,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,9,0.009,0.0562,0.9528,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,10,0.0092,0.0654,0.9438,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,11,0.0128,0.0782,0.9346,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,12,0.0119,0.0901,0.9218,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,13,0.0111,0.1013,0.9099,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,14,0.0163,0.1175,0.8987,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,15,0.017,0.1345,0.8825,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,16,0.0205,0.155,0.8655,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,17,0.0214,0.1764,0.845,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,18,0.0244,0.2008,0.8236,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,19,0.0275,0.2283,0.7992,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,20,0.0291,0.2575,0.7717,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,21,0.0331,0.2906,0.7425,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,22,0.0372,0.3278,0.7094,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,23,0.033,0.3608,0.6722,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,24,0.0427,0.4035,0.6392,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,25,0.0505,0.454,0.5965,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,26,0.0504,0.5044,0.546,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,27,0.0431,0.5475,0.4956,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,28,0.0528,0.6002,0.4525,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,29,0.0458,0.6461,0.3998,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,30,0.0456,0.6917,0.3539,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,31,0.0346,0.7263,0.3083,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,32,0.0374,0.7637,0.2737,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,33,0.0368,0.8005,0.2363,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,34,0.0307,0.8312,0.1995,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,35,0.025,0.8562,0.1688,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,36,0.0253,0.8815,0.1438,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,37,0.0212,0.9027,0.1185,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,38,0.02,0.9227,0.0973,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,39,0.0197,0.9424,0.0773,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,40,0.0101,0.9525,0.0576,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,41,0.0131,0.9656,0.0475,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,42,0.0082,0.9739,0.0344,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,43,0.0045,0.9784,0.0261,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,44,0.0067,0.9851,0.0216,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,45,0.0032,0.9883,0.0149,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,46,0.0025,0.9908,0.0117,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,47,0.0024,0.9933,0.0092,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,48,0.0016,0.9949,0.0067,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,49,0.0009,0.9958,0.0051,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,50,0.0013,0.9971,0.0042,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,51,0.0016,0.9986,0.0029,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,52,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,53,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,54,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,55,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,56,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,57,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,58,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,59,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,60,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,61,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,62,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,63,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,64,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,65,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,66,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,67,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,68,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,69,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,70,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,71,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,72,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,73,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,74,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,75,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,76,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,77,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,78,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,79,0.0,0.9986,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,pts,31.5,80,0.0014,1.0,0.0014,0.2737,0.5141,-0.2404,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,0,0.0182,0.0182,1.0,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,1,0.0611,0.0793,0.9818,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,2,0.1159,0.1952,0.9207,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,3,0.1709,0.3661,0.8048,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,4,0.1638,0.5299,0.6339,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,5,0.1675,0.6974,0.4701,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,6,0.1232,0.8205,0.3026,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,7,0.0764,0.8969,0.1795,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,8,0.0519,0.9489,0.1031,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,9,0.0269,0.9758,0.0511,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,10,0.0139,0.9896,0.0242,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,11,0.0061,0.9957,0.0104,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,12,0.0021,0.9978,0.0043,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,13,0.0012,0.9991,0.0022,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,14,0.0007,0.9998,0.0009,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,15,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,16,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,17,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,18,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,19,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,20,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,21,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,22,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,23,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,24,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,25,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,26,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,27,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,28,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
2026-04-27,Shai Gilgeous-Alexander,Oklahoma City Thunder,Phoenix Suns,reb,4.5,29,0.0,0.9998,0.0002,0.4701,0.4489,0.0212,cal_role_aware_v1
